open,close,low,high,vol00,sdate
32567,32539,32426,32637,27676.76,071130
32860,32333,32273,32860,18490.55,071203
31879,32323,31815,32460,15068.06,071204
32637,32583,32387,32656,21339.48,071205
32360,32807,32360,32833,30484.45,071206
32746,32789,32683,32852,38586.63,071207
32703,32852,32628,32852,12505.51,071210
32610,32342,32128,32833,25156.96,071211
33808,32360,32082,33808,31020.96,071212
31971,32342,31943,32342,23619.15,071213
31825,31852,31825,32202,12671.04,071214
31758,31514,31514,31971,18355.28,071217
32109,31758,31594,32109,24302.97,071218
31548,31739,31548,31924,18638.56,071219
31665,31924,31665,31924,23475.2,071220
32109,32006,31879,32109,23133.68,071221
31906,32109,31906,32128,5718.42,071224
32183,32075,31915,32183,11622.34,071226
32100,31748,31703,32109,11084.5,071227
31971,31622,31613,31971,11884.67,071228
31997,31505,31407,31997,16780.97,071231
31790,31177,30969,31790,74097.18,080102
31479,31362,31256,31496,28516.71,080103
31131,31041,31014,31371,36654.9,080104
31068,31656,31068,31748,61169.87,080107
31815,31915,31739,32470,69837.34,080108
32137,32487,32023,32505,93285.4,080109
32415,32444,32247,32619,63012.65,080110
32369,32539,32281,32665,39181.71,080111
32487,32290,32247,32558,47929.15,080114
32192,31924,31834,32202,58756.13,080115
31703,32006,31703,32369,47265.47,080116
32137,31389,31362,32453,78140.79,080117
31514,30935,30755,31514,86465.31,080118
30514,29810,27089,30782,103717.76,080122
29240,30024,28962,30024,120347.17,080123
30139,29909,29668,30139,64274.35,080124
30308,29435,29034,30308,68071.91,080125
29631,29810,29328,29810,59364.48,080128
29989,29890,29792,29989,26864.49,080129
29928,29542,29542,29998,44291.2,080130
29276,30067,29276,30067,44542.95,080131
29774,30212,29774,30239,40024.49,080201
30113,30317,30113,30426,31304.19,080204
30094,29766,29703,30222,49986.74,080205
30005,29845,29748,30067,34624.98,080206
29748,29729,29551,29909,31221.96,080207
29613,29542,29373,29703,31034.28,080208
29346,29452,29230,29498,29490.8,080211
29801,29881,29578,29936,27123.79,080212
29918,29836,29756,30076,23693.89,080213
29890,29712,29585,30041,30358.34,080214
29452,29738,29444,29766,30932.77,080215
29738,30113,29738,30130,31430.37,080219
29677,30024,29570,30024,34318.17,080220
30462,29712,29461,30471,27333.75,080221
29712,29774,29168,29774,29956.87,080222
29686,30158,29677,30158,28862.41,080225
30094,29890,29881,30265,33897.87,080226
29944,30024,29862,30113,34024.9,080227
29801,29677,29595,29801,52326.59,080228
29489,29266,29114,29507,46073.62,080229
29132,29257,29087,29284,27110.21,080303
29007,29293,28998,29311,35940.77,080304
29230,29240,28953,29444,39163.07,080305
29276,28650,28589,29276,29403.14,080306
28641,28321,28214,28641,44747.04,080307
28248,27659,27474,28373,32181.86,080310
27571,27928,27356,28214,41805.66,080311
27829,27928,27766,28060,35670.76,080312
27597,27893,27320,28124,50642.36,080313
27945,27375,27177,28355,56619.7,080314
26840,27339,26766,27534,54756,080317
27741,28195,27455,28355,69270.84,080318
28026,27829,27223,28472,82485.13,080319
28115,27741,27616,28115,22661.71,080320
28042,28106,27865,28284,27556.24,080324
28097,28159,27998,28284,38494.99,080325
28026,27883,27883,28042,28099.19,080326
28052,28026,27766,28159,63415.23,080327
28257,27954,27785,28257,27166.21,080328
27474,27810,27320,27810,39191.28,080331
27928,28257,27722,28303,33792.52,080401
28337,28060,28026,28347,15755.1,080402
28078,27973,27936,28132,21294.08,080403
27909,28195,27909,28454,31500.85,080404
28543,28515,28364,28597,38033.94,080407
28463,28417,28328,28481,18398.65,080408
28409,28284,28150,28444,18699.48,080409
28265,28507,28214,28615,21490.05,080410
28444,28132,28060,28490,35613.29,080411
28097,28008,27936,28159,12212.64,080414
28078,27981,27883,28132,23653.3,080415
28060,28132,27919,28159,30623.86,080416
28042,27954,27848,28087,16608.8,080417
28328,28222,28132,28373,25586.5,080418
28124,28132,28069,28241,36915.24,080421
27990,27838,27677,27990,29810.35,080422
27893,27928,27819,28106,10105.54,080423
28087,28016,27838,28248,18986.95,080424
28248,28382,28186,28435,35456.84,080425
28481,28552,28392,28597,42993.46,080428
28373,28241,28132,28373,12214.43,080429
28373,28087,28060,28425,20543.57,080430
27981,28589,27981,28606,20273.72,080501
28677,28597,28552,28721,25219.86,080502
28597,28515,28435,28606,9932.11,080505
28364,28463,28257,28552,19090.66,080506
28444,28214,28078,28571,25635.41,080507
28195,28106,28106,28328,24180.46,080508
28106,28078,27893,28106,16466.32,080509
28186,28294,28060,28294,12128.4,080512
28303,28026,28026,28321,14492.62,080513
28087,28257,28087,28337,17133.53,080514
28150,28176,28016,28222,13596.35,080515
28205,28284,28078,28284,15484.19,080516
28176,28463,28142,28463,24375.51,080519
28257,28382,28241,28524,18529.91,080520
28472,28132,28106,28571,22742.33,080521
28106,28435,28069,28454,11154.85,080522
28186,27973,27973,28248,14893.47,080523
27954,28087,27954,28257,17905.5,080527
28115,28060,28016,28294,15623.55,080528
28034,28667,28034,28774,25648.73,080529
28659,28623,28543,28730,16327.17,080530
28589,28284,28186,28659,18740.31,080602
28392,28472,28294,28589,29908.13,080603
28444,28481,28347,28632,27580.12,080604
28507,28730,28435,28782,21455.54,080605
28490,28034,27928,28524,29528.56,080606
28026,27883,27741,28150,35562.9,080609
27704,27616,27597,27874,21775.75,080610
27677,27339,27275,27677,26026.02,080611
27437,27108,26776,27597,35159.36,080612
27525,27534,27437,27928,21100.7,080613
27677,27625,27409,27766,17902.79,080616
27883,27552,27482,27883,16769.6,080617
27499,27241,27206,27588,26715.2,080618
26989,27275,26989,27552,19946.53,080619
27177,26766,26696,27206,22839.56,080620
26964,26964,26955,27099,15244.08,080623
26981,27061,26821,27196,19980.45,080624
27099,27366,27071,27543,30023.43,080625
27099,26812,26677,27223,26054.26,080626
26866,26989,26831,27160,24228.83,080627
26840,27284,26840,27634,27365.23,080630
26937,27284,26937,27384,117773.64,080701
27490,27099,27099,27562,25316.89,080702
27241,27214,27142,27384,27993.06,080703
27206,27033,26894,27375,42779.25,080707
27024,27749,27024,27909,48386.96,080708
27919,27883,27749,28311,69870.45,080709
27990,28034,27634,28052,66444.85,080710
27741,27499,27428,27829,48462.88,080711
27597,27686,27428,28106,38351.99,080714
27482,27819,27428,28052,58046.16,080715
28106,28016,27893,28241,90756.82,080716
28241,28294,27893,28382,43121.65,080717
28364,28284,28042,28543,32039.89,080718
28284,27785,27741,28294,49177.07,080721
27712,28167,27650,28195,35722.87,080722
28222,28294,28222,28543,42606.33,080723
28241,28265,28241,28606,57983.73,080724
28303,28435,28303,28589,65566.62,080725
28856,28205,28205,28856,29598.78,080728
28409,28490,28347,28561,40772.47,080729
28498,28481,28150,28632,63243.74,080730
28490,28507,28400,28839,45222.76,080731
28615,28294,28167,28650,48060.85,080801
28444,28533,28214,28774,35046.15,080804
28909,29461,28615,29507,36694.42,080805
29240,29578,28944,29578,102740.53,080806
29230,29221,28998,29489,42965.13,080807
29141,29729,29124,29756,72901.93,080808
29862,29756,29570,29890,31936.58,080811
29694,29694,29641,29871,39462.93,080812
29603,29712,29452,29774,66951.63,080813
29516,29694,29346,29954,39160.53,080814
29631,29989,29631,30067,34132.24,080815
30104,29738,29578,30104,24316.43,080818
29585,29603,29336,29719,78815.02,080819
29516,29417,29175,29542,46719.29,080820
29202,29230,29034,29526,30375.76,080821
29480,29719,29346,29774,39164.64,080822
29498,29240,29114,29603,23255.37,080825
29230,29202,29079,29408,15067.75,080826
29230,29249,29016,29276,29321.96,080827
29293,29417,29266,29452,18683.73,080828
29417,29095,29095,29498,26991.48,080829
29354,29042,29042,29719,58113.79,080902
29132,29212,28962,29257,33749.52,080903
29007,28571,28435,29069,130660.55,080904
28248,28417,28106,28606,65039.52,080905
28900,28891,28552,28971,85670.29,080908
29007,28641,28409,29124,38202.18,080909
28571,28524,28409,28641,58716.88,080910
28106,28641,28106,28882,44502.46,080911
28740,28909,28552,28909,43364.23,080912
28373,28106,28106,28693,70581.76,080915
27865,28060,27677,28580,82108.56,080916
27669,27616,26876,28142,76706.57,080917
27366,27973,27080,28008,167025.57,080918
29212,28150,27712,29516,54031.42,080919
27893,27482,27177,28481,48576.81,080922
27418,26831,26831,27579,37193.76,080923
27071,27080,26973,27366,45161.8,080924
27108,27571,27108,27909,103739.93,080925
27437,27517,27241,27856,61878.71,080926
27177,26901,25875,27712,97387.16,080929
27007,26812,26572,27169,37094.38,080930
26858,26989,26858,27196,67846.56,081001
26989,27033,26705,27293,71206.76,081002
27301,26453,26453,27301,76373.39,081003
26232,25466,24458,26659,95769.33,081006
25624,24848,24441,25678,56712.33,081007
24118,24404,23691,24822,111606.75,081008
24663,22528,22305,24663,120747.64,081009
21501,21538,20423,22788,178883.12,081010
22912,24136,22502,24831,86928.82,081013
25383,24626,23950,25483,140498.21,081014
24423,22217,22217,24423,100405.58,081015
22868,23376,21762,23822,126695.37,081016
22859,23288,22859,24545,86781.23,081017
23599,24224,23572,24517,90717,081020
24182,24155,24100,24724,54792.84,081021
23867,23555,22627,23867,118380.18,081022
23030,23011,22260,23725,87809.59,081023
21620,22931,21620,23217,119207.36,081024
22493,21949,21520,22974,66450.93,081027
22690,23332,21934,24535,79274.84,081028
23467,23172,22876,23958,84084.84,081029
23449,23716,23190,23967,54115.16,081030
23759,23734,23572,24276,68367.82,081031
23795,23913,23795,24208,44288.07,081103
24449,24224,24155,24598,43530.31,081104
24192,23867,23590,24466,67239.8,081105
23645,23288,22797,23759,96801.86,081106
23251,23581,23020,23725,63618.13,081107
24200,23414,23242,24200,54198.07,081110
23395,22993,22841,23492,119114.64,081111
22682,22485,22278,22957,47494.44,081112
22323,23691,21887,23691,85174.6,081113
23091,22788,22788,23832,67211.47,081114
22378,22397,22315,23047,68943.41,081117
22225,22545,21780,22708,66440.78,081118
22673,21638,21501,22850,78428.93,081119
21399,21022,19951,21762,143252.2,081120
20763,21048,19621,21120,106567.14,081121
21145,21467,21066,22011,70428.43,081124
22030,21611,21431,22165,69091.2,081125
21200,21949,21200,22055,74068.36,081126
22074,22234,21897,22432,17876.58,081128
22129,21093,20913,22129,64687.53,081201
21334,21638,21040,21675,83412.69,081202
21380,22155,21209,22332,114994.96,081203
21897,21734,21511,22260,94011.36,081204
21306,22476,21181,22610,89864.77,081205
23145,22654,22422,23145,102582.64,081208
22537,22296,22074,22717,94983.45,081209
22493,22234,22092,22564,79812.76,081210
22055,22369,22055,22868,101217.15,081211
22064,22415,21814,22476,73385.38,081212
22779,22369,22155,22779,48108.76,081215
22654,23251,22432,23359,85537.53,081216
22967,23108,22876,23376,104626.18,081217
23145,23279,23002,23654,67379.01,081218
23431,23279,23145,23626,100302.8,081219
23376,23118,22753,23386,56888.44,081222
23224,23127,22974,23485,35978.54,081223
23056,23047,22949,23154,9827.8,081224
23118,23064,22967,23190,11660.56,081226
23127,23030,22682,23163,17476.32,081229
23127,23476,23108,23546,32117.92,081230
23626,23691,23527,23832,26707.91,081231
23699,24173,23546,24294,40225.26,090102
24200,24054,23787,24200,43492.65,090105
24100,23663,23467,24164,64243.5,090106
23260,23449,23260,23645,44239.84,090107
23332,23581,23190,23581,61884.99,090108
23590,23332,23198,23645,43781.65,090109
23414,23030,22912,23422,53927.74,090112
23030,23224,22967,23359,59245.24,090113
22841,22893,22673,23082,43794.46,090114
22949,23056,22432,23136,86420.08,090115
23313,23251,22949,23449,49948.07,090116
23208,22690,22673,23476,100498.57,090120
22993,23172,22554,23251,70544.69,090121
23038,23269,22841,23395,53560.24,090122
23091,23269,22850,23359,51143.7,090123
23349,23145,23020,23476,77119.64,090126
23376,23626,23332,23822,65219.45,090127
23886,23991,23743,24155,91236.58,090128
23682,23654,23546,23932,43834.3,090129
23707,23404,23297,23743,58685.6,090130
23198,23555,23172,23814,65263.23,090202
23691,24164,23590,24349,77546.82,090203
24386,24054,23941,24517,56017.86,090204
23814,24258,23814,24312,51217.45,090205
24258,24458,24136,24580,51238.74,090206
24466,24386,24128,24484,39775.82,090209
24240,23572,23519,24285,69197.46,090210
23645,23867,23636,23904,46540.57,090211
23609,24146,23458,24146,71320.23,090212
24155,23777,23777,24155,45588.33,090213
23590,23368,23242,23699,65782.21,090217
23395,23359,23181,23492,65856.74,090218
23636,23313,23306,23645,43673.28,090219
22922,23073,22893,23313,75239.43,090220
23011,22619,22502,23260,90715.62,090223
22762,22949,22592,23020,53134.46,090224
22850,22485,22378,22868,85656.9,090225
22753,21361,21351,22753,86034.07,090226
20986,20505,20460,21264,111098.05,090227
21112,19621,19602,21112,130443.43,090302
19798,19577,19425,20058,84068.19,090303
20308,20137,19640,20371,66250.54,090304
20030,19602,19362,20246,70318.38,090305
19640,19888,19300,19888,100673.09,090306
19640,19520,19362,19915,79127.87,090309
19684,20227,19675,20264,88862.46,090310
20450,19861,19836,20549,120667.63,090311
19761,20833,19761,20895,100779.94,090312
21014,21528,20950,21666,129211.13,090313
21725,21297,21297,21823,77722.61,090316
21254,21629,21136,21675,50554.74,090317
21431,21666,21431,22074,76662.64,090318
21925,21136,20941,21925,104227.91,090319
21112,21014,20932,21324,54151.71,090320
21399,21780,21181,21860,56821.5,090323
21638,21495,21399,21860,67703.03,090324
21495,21638,21254,21887,47875.69,090325
21823,21879,21538,21966,75873.22,090326
21780,21648,21648,21958,53457.64,090327
21422,21520,21245,21611,56265.25,090330
21805,21602,21592,22020,93687.02,090331
21343,21592,21093,21717,76629.28,090401
22037,21682,21602,22037,119995.19,090402
21860,21324,21190,21897,71680.44,090403
21145,21528,21145,21666,49071.51,090406
21288,21288,21102,21528,94823.25,090407
21441,21431,21288,21564,37307.19,090408
21851,21528,21476,21851,43751.73,090409
21501,21699,21501,21805,46766.12,090413
21814,21602,21573,21841,31515.64,090414
21592,21725,21413,21814,36534.87,090415
21752,21823,21555,21973,42970.69,090416
21860,22074,21823,22173,52437.46,090417
21717,21648,21546,22064,82502.24,090420
21520,21441,21288,21743,76760.1,090421
21093,21209,21093,21422,58315.68,090422
21235,21227,20781,21245,37403.42,090423
21163,21200,21102,21399,40633.39,090424
21422,21431,21297,21583,47922.19,090427
21459,21511,21370,21734,42342.8,090428
21520,21592,21370,21771,77117.43,090429
21592,21573,21413,21879,67312.83,090430
21538,21538,21343,21629,55312.37,090501
21564,21897,21564,21973,37085.42,090504
21897,22147,21841,22155,63471.64,090505
22305,22011,21814,22305,74416.05,090506
22155,22458,22011,22645,100026.1,090507
22770,22832,22554,22903,63131.9,090508
22654,22440,22422,22663,51729.16,090511
22627,22806,22388,22903,59125.67,090512
22537,22753,22537,23038,75554.07,090513
22949,22779,22708,22974,50714.68,090514
22841,22600,22458,22841,65931.01,090515
22673,22824,22432,22824,52585.11,090518
22753,22654,22583,22824,73536.52,090519
22682,22744,22682,23011,94325.18,090520
22619,22537,22296,22744,56002.32,090521
22554,22564,22369,22663,40971.04,090522
22476,22770,22208,22893,49458.17,090526
22797,22537,22502,22841,51454.69,090527
22493,22654,22432,22832,64107.63,090528
22627,23047,22564,23056,73400.45,090529
23217,23198,23020,23288,84382.63,090601
23145,23340,23038,23492,73224.22,090602
23190,23288,23091,23323,66356.49,090603
23306,22967,22876,23340,224675.39,090604
22806,23011,22690,23190,108292.79,090605
22893,22762,22519,22931,70160.95,090608
22876,22645,22583,22876,59822.3,090609
22859,22545,22397,22893,69226.91,090610
22519,22788,22502,23011,72774.3,090611
22788,22868,22663,23091,197207.45,090612
22627,22165,22165,22806,177871.4,090615
22199,22252,22182,22573,71218.41,090616
22287,22762,22287,22885,83645.89,090617
22806,23198,22744,23340,116971.73,090618
23414,23269,23172,23546,118821.82,090619
23108,22850,22788,23108,69761.13,090622
23002,22779,22717,23011,67263.37,090623
22941,22893,22744,23030,46640.48,090624
22957,23527,22814,23663,91168.89,090625
23555,23527,23288,23626,55676.33,090626
23485,23672,23279,23699,47814.03,090629
23617,23476,23297,23691,60678.27,090630
23609,23536,23414,23609,62049.65,090701
23288,22974,22974,23422,55924.66,090702
22832,23154,22788,23181,62220.24,090706
23208,23064,23056,23368,82102.25,090707
23269,23279,23181,23431,59534.47,090708
23376,22984,22885,23376,58645.15,090709
22931,22876,22824,23108,40796.68,090710
23002,23279,22824,23323,51739.93,090713
23163,23386,23163,23458,47125,090714
23527,23590,23224,23590,59632.28,090715
23599,23743,23519,23822,62878.03,090716
23814,23672,23555,23814,61228.01,090717
23734,23725,23492,23777,40514.87,090720
23932,24072,23822,24118,63498.98,090721
24081,23981,23886,24192,82596.51,090722
24044,24466,23932,24598,74278.78,090723
24553,24893,24404,24931,46415.66,090724
24893,24875,24699,25028,52269.93,090727
24885,25046,24831,25098,61195.19,090728
24858,25028,24858,25125,46097.82,090729
25420,25062,25037,25456,56940.13,090730
24982,24867,24867,25269,66815.84,090731
25000,25019,24777,25162,91681.03,090803
24921,25080,24893,25080,49872.41,090804
25125,24724,24681,25125,50457.92,090805
24724,24545,24431,24858,80460.12,090806
24653,24653,24607,24893,57653.12,090807
24699,24848,24562,24893,54958.17,090810
24912,24813,24751,24982,55547,090811
24885,24948,24681,25090,59588.86,090812
25019,24921,24645,25037,84750.07,090813
24974,24921,24617,25037,64695.06,090814
24607,24822,24607,24974,84538.74,090817
24974,24803,24663,24974,46753.5,090818
24777,25153,24663,25162,63807.09,090819
25172,25331,25071,25356,48426,090820
25439,25589,25374,25741,55816.87,090821
25741,25768,25547,25777,69311.91,090824
25741,25768,25705,25936,52262.74,090825
25705,25777,25650,25936,67673.57,090826
25777,25768,25510,25857,48637.49,090827
25849,25580,25402,25901,64943.43,090828
25429,25538,25322,25669,61396.78,090831
25538,25125,25071,25633,84736.24,090901
25125,25180,25037,25296,59889.75,090902
25277,25062,24948,25277,46883.9,090903
25189,25420,25134,25466,72120.46,090904
25519,25305,25189,25529,72676.38,090908
25338,25599,25305,25660,52032.19,090909
25633,25796,25500,25796,54372.25,090910
25786,25805,25687,25857,60378,090911
25599,25901,25599,25927,44159.7,090914
25901,25669,25669,25955,64978.1,090915
25724,25901,25614,25901,57749.19,090916
25750,25884,25750,25936,56287.48,090917
25875,25660,25660,25884,78320.54,090918
25580,25910,25580,25955,51589.45,090921
25964,25831,25687,26018,42932.61,090922
25796,25466,25466,25875,47004.4,090923
25599,25439,25338,25614,56979.4,090924
25374,25456,25338,25589,39519.6,090925
25555,25733,25500,25936,45320.55,090928
25760,25768,25650,25919,72067.8,090929
25849,25580,25383,25849,80202.09,090930
25599,25217,25198,25599,88842.68,091001
25046,25115,25037,25241,67167.36,091002
25090,25277,24974,25331,53635.38,091005
25338,25483,25153,25547,79886.24,091006
25456,25500,25356,25547,46270.88,091007
25641,25529,25483,25715,50875.2,091008
25519,25768,25500,25796,58240.48,091009
25733,25892,25733,25945,44159.05,091012
25814,25641,25589,25814,50309.08,091013
25849,26036,25660,26063,113983.84,091014
25990,26107,25927,26161,72560.71,091015
26027,26091,25919,26143,62955.96,091016
26107,26313,26027,26367,57220.68,091019
26367,26063,25999,26367,53223.6,091020
26054,25715,25705,26107,105632.78,091021
25669,25884,25510,25999,60317.61,091022
25974,25614,25529,25974,68124.21,091023
25696,25338,25287,25849,81457.47,091026
25410,25447,25313,25607,95149.36,091027
25410,25189,25162,25510,106154.37,091028
25232,25410,25143,25439,65079.57,091029
25331,25046,25009,25510,77948.91,091030
25053,25153,25019,25347,78379.73,091102
25071,25162,25009,25224,55747.46,091103
25207,25483,25207,25796,91961.81,091104
25678,25901,25641,25964,74549.81,091105
25849,26018,25741,26045,59373.92,091106
26169,26453,26045,26481,50902.38,091109
26411,26634,26374,26659,40160.72,091110
26731,26669,26481,26784,57160.45,091111
26572,26517,26453,26766,38670.3,091112
26489,26572,26472,26731,41545.88,091113
26731,26840,26563,27014,42245.34,091116
26876,26909,26757,26955,94246.56,091117
26997,27061,26776,27089,52014.25,091118
26989,26928,26642,26989,100232.14,091119
26884,27118,26803,27142,47686.31,091120
27275,27366,27241,27543,48386.42,091123
27437,27579,27301,27659,76179.49,091124
27640,27749,27525,27749,73234.24,091125
27339,27474,27080,27607,38041.55,091127
27507,27375,27275,27507,58314.45,091130
27445,27856,27445,27856,66628.17,091201
27810,27793,27659,27919,55850.73,091202
27874,27659,27597,27945,86554.6,091203
27838,27640,27534,28016,76036.37,091204
27640,27607,27579,27919,48156.12,091207
27490,27391,27348,27616,63047.24,091208
27428,27625,27348,27625,70925.62,091209
27722,27909,27696,27973,75679.04,091210
27909,27909,27865,28034,66742.43,091211
28115,28167,28016,28241,52075.93,091214
28167,28176,28008,28176,46754.25,091215
28265,28034,28034,28337,68026.92,091216
27793,27775,27625,28026,184119.6,091217
27677,27775,27552,27793,116067.85,091218
27607,28034,27597,28214,102829.38,091221
28008,28159,28008,28231,44355.97,091222
28241,28069,28052,28241,38749.33,091223
28106,28069,27981,28124,24639.25,091224
28186,28214,28052,28231,73341.07,091228
28231,28176,28142,28337,113770.01,091229
28087,28097,28016,28195,40761.74,091230
28115,27722,27722,28132,39349.52,091231
28078,28205,27901,28214,62548.49,100104
28159,27928,27928,28257,60841.43,100105
27928,28214,27928,28214,54733.26,100106
28106,28311,28042,28311,68531.75,100107
28364,28355,28159,28382,48022.8,100108
28507,28515,28392,28552,46821.71,100111
28392,28311,28205,28472,64907.9,100112
28382,28685,28373,28774,90290.04,100113
28740,28944,28632,28953,87434.88,100114
28839,28748,28580,28998,108628.54,100115
28848,29444,28848,29452,198978.29,100119
29542,29194,28971,29585,187237.26,100120
29184,28561,28533,29328,168770.26,100121
28472,28248,28195,28757,148176.47,100122
28533,28248,28222,28533,83896.05,100125
28142,28087,27936,28231,104147.95,100126
27990,28284,27954,28328,148386.96,100127
28373,28106,28026,28409,144501.19,100128
28195,27909,27909,28275,133393.17,100129
27954,28069,27838,28150,72527.01,100201
28150,28650,27998,28659,110889.34,100202
28552,28265,28176,28580,66880.2,100203
28034,27552,27534,28132,112386.83,100204
27474,27507,27007,27640,160559.61,100205
27525,27375,27293,27616,78133.96,100208
27722,27588,27375,27838,96754.58,100209
27616,27418,27206,27616,78983.2,100210
27241,27607,27206,27696,48591.54,100211
27399,27543,27214,27597,78080.99,100212
27819,27785,27499,27819,64848.42,100216
27883,27998,27838,28142,113887.58,100217
28008,28132,27936,28150,59697.92,100218
28042,28132,27964,28195,48969.13,100219
28231,28052,27874,28231,78338.06,100222
27973,27785,27731,28078,48347.8,100223
27865,27990,27766,28042,48776.47,100224
27793,28008,27659,28008,60946.25,100225
28052,28016,27945,28167,98565.31,100226
28016,28284,28016,28382,70046.95,100301
28328,28382,28294,28498,59636.68,100302
28515,28265,28222,28515,56786.76,100303
28303,28176,28069,28321,113596.66,100304
28241,28571,28205,28571,65365.02,100305
28580,28400,28392,28580,48985.21,100308
28311,28382,28275,28454,54232.77,100309
28400,28400,28355,28498,45541.42,100310
28392,28623,28241,28623,67632.45,100311
28667,28409,28337,28667,54913.43,100312
28409,28597,28355,28597,61642.84,100315
28597,28677,28490,28693,61574.89,100316
28659,28685,28552,28757,125073.94,100317
28685,28882,28615,28962,79868.93,100318
28856,28774,28667,28953,93994.96,100319
28820,28962,28820,29168,88643.66,100322
28926,29105,28863,29105,64034.29,100323
29050,28792,28792,29087,70776.37,100324
29007,28677,28650,29007,57389.19,100325
28748,28463,28409,28748,76334.66,100326
28543,28766,28533,28766,54006.32,100329
28766,28766,28650,28801,38554.6,100330
28721,28667,28543,28801,54181.94,100331
28820,28829,28667,28882,62794.87,100401
28856,28748,28702,28926,52178.58,100405
28667,28730,28659,28782,44593.32,100406
28730,28606,28472,28730,53047.38,100407
28515,28498,28400,28571,51131.33,100408
28543,28623,28498,28659,46567.64,100409
28589,28543,28533,28711,50585.6,100412
28490,28571,28409,28632,81582.52,100413
28589,28472,28364,28589,70957.44,100414
28490,28392,28311,28507,57378.22,100415
28355,28222,28087,28435,100083.55,100416
28222,28454,28124,28481,126310.65,100419
28552,28515,28417,28597,64345.97,100420
28533,28016,27909,28533,156138.51,100421
27874,27696,27517,27883,123397.4,100422
27691,27970,27520,27996,123002.45,100423
28016,27677,27650,28087,82057.04,100426
27616,27356,27310,27819,119832.52,100427
27552,27534,27301,27650,115812.25,100428
27677,27909,27677,28069,114726.41,100429
27990,27552,27552,28042,140172.4,100430
27552,27686,27534,27801,63095.25,100503
27562,27525,27409,27785,162324.85,100504
27206,27616,27125,27669,107904.37,100505
27525,26876,25456,27607,242621.07,100506
26894,26517,26177,26894,203778.95,100507
26981,27233,26981,27507,147588.28,100510
27043,27177,26981,27445,98955.16,100511
27409,27399,27142,27418,68543.84,100512
27301,27108,27108,27391,77047.9,100513
26955,26739,26526,27080,151798.06,100514
26803,26739,26340,26850,133943.16,100517
26919,26526,26498,26964,130550.23,100518
26358,26463,26304,26686,141314.82,100519
26099,25633,25624,26232,178755.58,100520
25356,25696,25207,25768,184535.1,100521
25589,25633,25447,25910,115560.81,100524
25106,25529,24956,25529,183936.82,100525
25678,25365,25338,25786,141444.97,100526
25580,25884,25580,25884,105783.42,100527
25875,25760,25669,26018,149079.3,100528
25660,25475,25429,25884,130386.12,100601
25696,26027,25483,26054,117794.92,100602
26027,26177,25990,26258,94620.26,100603
25777,25410,25322,25849,123672.98,100604
25447,25374,25374,25696,106234.14,100607
25383,25439,25125,25475,118476.09,100608
25475,25322,25224,25614,94465.32,100609
25564,25805,25564,25866,78093.79,100610
25733,26018,25724,26063,78926.55,100611
26099,26063,26054,26304,71912.92,100614
26186,26508,26177,26526,55155.02,100615
26429,26608,26367,26642,62503.53,100616
26652,26642,26374,26652,64004.79,100617
26554,26367,26313,26554,78037.24,100618
26642,26322,26186,26705,83593.53,100621
26348,26063,26027,26536,80991.02,100622
26082,25955,25824,26124,72077.81,100623
25840,25768,25733,25990,114227.91,100624
25768,25884,25678,26018,94583.99,100625
25901,25840,25678,26054,73479.71,100628
25571,25365,25224,25624,168973.65,100629
25241,25161,25104,25485,106510.43,100630
25115,24948,24526,25115,261656.85,100701
24991,25009,24867,25180,113235.71,100702
25180,25134,24931,25331,130774.74,100706
25162,25624,25037,25650,98565.98,100707
25715,25840,25660,25901,80305.05,100708
25892,25901,25768,25910,47762.36,100709
25849,25857,25760,25945,56331.23,100712
26008,26054,26008,26214,60961.05,100713
25974,26054,25831,26107,66778.44,100714
26045,26134,25884,26195,51545.18,100715
26008,25589,25555,26169,109724.43,100716
25696,25705,25589,25805,60430.13,100719
25410,25633,25269,25641,91660.96,100720
25624,25217,25162,25705,160756.41,100721
25466,25374,25269,25633,117689.66,100722
25365,25365,25134,25429,99306,100723
25475,25733,25392,25777,115007.92,100726
25786,25760,25641,25849,69780.76,100727
25715,25410,25365,25796,108298.57,100728
25555,25392,25269,25724,118172.66,100729
25162,25491,25062,25599,84499.14,100730
25768,25974,25760,25990,131536.03,100802
26008,26186,26008,26286,115115.82,100803
26205,26446,26161,26481,106039.57,100804
26358,26453,26249,26453,48025.88,100805
26195,26508,26124,26536,99682.62,100806
26677,26582,26446,26677,45521.98,100809
26392,26642,26286,26747,97485.92,100810
26276,25955,25919,26313,148127.45,100811
25750,26063,25687,26134,107096.63,100812
25892,25964,25849,26063,48673.08,100813
25814,25831,25633,25901,52040.72,100816
25983,26186,25910,26286,80538.01,100817
26143,26152,25983,26348,49426.1,100818
26008,25669,25589,26054,97912.49,100819
25633,25580,25420,25660,62832.4,100820
25741,25696,25669,25936,73585.44,100823
25420,25143,25062,25429,136053.62,100824
25037,25392,25000,25500,120072.73,100825
25529,25232,25134,25529,73624.51,100826
25305,25491,24982,25500,80389.06,100827
25491,25172,25172,25519,65420.18,100830
25136,25073,25020,25272,98136.93,100831
25313,25650,25313,25696,116042.59,100901
25696,25786,25624,25831,67315.99,100902
25875,26027,25866,26045,72558.18,100903
25999,25875,25824,25999,44349.85,100907
25840,26018,25831,26099,76826.6,100908
26205,26295,26177,26374,70722.54,100909
